Region,Date,Daily_Min_Temp,Daily_Max_Temp,3_Day_Rolling_Avg_Max_Temp,3_Day_Rolling_Avg_Min_Temp
SPP-N,5/12/1989,47.2,70.7,71,47.6
SPP-N,5/13/1989,46.5,70.4,71.3,47.4
SPP-N,5/14/1989,48.5,72.8,73.1,48.3
SPP-N,5/15/1989,49.9,76.1,74.6,50.5
SPP-N,5/16/1989,53.3,74.9,74.3,53.1
SPP-N,5/17/1989,56,71.9,72.5,55.3
SPP-N,5/18/1989,56.7,70.7,71.6,55.9
SPP-N,5/19/1989,54.9,72.2,72.1,52.6
SPP-N,5/20/1989,46.3,73.4,72.6,50
SPP-N,5/21/1989,48.6,72.3,74.4,50.2
SPP-N,5/22/1989,55.7,77.6,78.7,53.3
SPP-N,5/23/1989,55.7,86.3,82.7,57.6
SPP-N,5/24/1989,61.3,84.3,81.2,55.3
SPP-N,5/25/1989,49,73.2,74.4,51.7
SPP-N,5/26/1989,44.8,65.8,71,45.4
SPP-N,5/27/1989,42.4,73.9,73.2,46.6
SPP-N,5/28/1989,52.4,79.8,78.1,50.2
SPP-N,5/29/1989,55.9,80.5,79.6,54.8
SPP-N,5/30/1989,56.2,78.6,74.5,53.6
SPP-N,5/31/1989,48.7,64.6,71.6,50.5
SPP-N,6/1/1989,46.7,71.8,71.8,48.5
SPP-N,6/2/1989,50.2,79,75.3,49.6
SPP-N,6/3/1989,51.9,75,75.7,50.1
SPP-N,6/4/1989,48.2,73.1,76,50.3
SPP-N,6/5/1989,51,79.8,79.5,51.2
SPP-N,6/6/1989,54.4,85.7,82.9,54.2
SPP-N,6/7/1989,57.1,83.3,81.1,54.5
SPP-N,6/8/1989,51.8,74.3,76.3,51.6
SPP-N,6/9/1989,45.9,71.3,72.8,49.3
SPP-N,6/10/1989,50.1,72.9,72.3,51
SPP-N,6/11/1989,57.1,72.7,73.5,55.3
SPP-N,6/12/1989,58.6,75,73,54.7
SPP-N,6/13/1989,48.2,71.4,70.2,51.5
SPP-N,6/14/1989,47.6,64.2,69.9,46.7
SPP-N,6/15/1989,44.4,74.2,72.7,47.1
SPP-N,6/16/1989,49.2,79.7,78.1,49.3
SPP-N,6/17/1989,54.2,80.5,81.1,53.2
SPP-N,6/18/1989,56.1,82.9,85.2,56.1
SPP-N,6/19/1989,57.9,92.1,89.1,59.9
SPP-N,6/20/1989,65.6,92.3,91.3,63.6
SPP-N,6/21/1989,67.3,89.6,86.1,62.1
SPP-N,6/22/1989,53.3,76.5,81,57.8
SPP-N,6/23/1989,52.8,76.9,76.3,54.6
SPP-N,6/24/1989,57.7,75.4,77.6,56.6
SPP-N,6/25/1989,59.2,80.4,78.3,58.9
SPP-N,6/26/1989,59.9,79.1,81.7,58.9
SPP-N,6/27/1989,57.5,85.7,84.5,59
SPP-N,6/28/1989,59.6,88.8,88,59.8
SPP-N,6/29/1989,62.3,89.5,89.1,61
SPP-N,6/30/1989,61,89,89.6,61.6
SPP-N,7/1/1989,61.6,90.3,90.3,62
SPP-N,7/2/1989,63.4,91.5,91.7,62.9
SPP-N,7/3/1989,63.8,93.2,93.8,63.2
SPP-N,7/4/1989,62.4,96.5,96,63.6
SPP-N,7/5/1989,64.6,98.1,96.6,63.2
SPP-N,7/6/1989,62.5,95.1,96.1,63.4
SPP-N,7/7/1989,63,95.2,96.7,64
SPP-N,7/8/1989,66.6,99.7,98,65.4
SPP-N,7/9/1989,66.5,99.2,98.4,66.4
SPP-N,7/10/1989,66,96.4,95.5,66.7
SPP-N,7/11/1989,67.6,90.8,92.5,66.4
SPP-N,7/12/1989,65.7,90.4,89.8,65.1
SPP-N,7/13/1989,62,88.3,87.2,62.4
SPP-N,7/14/1989,59.6,82.9,80.9,59.6
SPP-N,7/15/1989,57.3,71.5,79,57.3
SPP-N,7/16/1989,54.9,82.6,78.7,56.5
SPP-N,7/17/1989,57.3,82.1,81.5,58.1
SPP-N,7/18/1989,62.2,79.8,82,59.2
SPP-N,7/19/1989,58.2,84.1,83.4,58.9
SPP-N,7/20/1989,56.4,86.3,85.9,57.9
SPP-N,7/21/1989,59.1,87.2,86.1,58
SPP-N,7/22/1989,58.6,84.8,86.1,58.9
SPP-N,7/23/1989,58.9,86.3,86.7,59.1
SPP-N,7/24/1989,59.9,88.9,88.9,60.9
SPP-N,7/25/1989,63.8,91.4,90.5,62.5
SPP-N,7/26/1989,63.9,91.3,92,64.3
SPP-N,7/27/1989,65.3,93.5,92.5,64.2
SPP-N,7/28/1989,63.4,92.7,92.6,65.4
SPP-N,7/29/1989,67.6,91.6,92.6,65.6
SPP-N,7/30/1989,65.9,93.6,92.4,66.7
SPP-N,7/31/1989,66.5,92.1,93.2,66.2
SPP-N,8/1/1989,66.1,93.9,93.7,66.6
SPP-N,8/2/1989,67,95,93.8,68.3
SPP-N,8/3/1989,71.6,92.6,95.6,68.4
SPP-N,8/4/1989,66.5,99.1,96.1,66.5
SPP-N,8/5/1989,61.3,96.5,93.8,60.7
SPP-N,8/6/1989,54.4,85.8,87.2,53.8
SPP-N,8/7/1989,45.8,79.4,83.2,49.8
SPP-N,8/8/1989,49.2,84.5,83.9,49.3
SPP-N,8/9/1989,52.9,88,87.1,52.4
SPP-N,8/10/1989,55.1,88.8,89,55
SPP-N,8/11/1989,57,90.1,89.5,57.1
SPP-N,8/12/1989,59.3,89.5,89.1,59.7
SPP-N,8/13/1989,62.7,87.6,87.7,59.6
SPP-N,8/14/1989,56.8,85.9,85.7,57.7
SPP-N,8/15/1989,53.5,83.7,84.8,55.1
SPP-N,8/16/1989,55.1,84.8,86,54.4
SPP-N,8/17/1989,54.6,89.5,87.3,56.5
SPP-N,8/18/1989,59.9,87.8,87.2,58.8
SPP-N,8/19/1989,61.9,84.2,85.1,59.3
SPP-N,8/20/1989,56,83.2,85.4,58.9
SPP-N,8/21/1989,58.8,88.6,87.5,59
SPP-N,8/22/1989,62.3,90.7,90.4,60.9
SPP-N,8/23/1989,61.5,91.9,90.5,61.4
SPP-N,8/24/1989,60.5,89,88.3,61.5
SPP-N,8/25/1989,62.4,84,87.1,61.8
SPP-N,8/26/1989,62.5,88.2,85.2,61.8
SPP-N,8/27/1989,60.5,83.3,84.6,62.2
SPP-N,8/28/1989,63.4,82.3,82.7,60.7
SPP-N,8/29/1989,58,82.5,84,59.5
SPP-N,8/30/1989,56.9,87.2,85.6,59.7
SPP-N,8/31/1989,64.3,87.2,86,59.7
SPP-N,9/1/1989,58,83.7,84.4,58.3
SPP-N,9/2/1989,52.7,82.4,83.5,56.5
SPP-N,9/3/1989,59,84.5,82.8,57.5
SPP-N,9/4/1989,60.8,81.4,83.8,58.5
SPP-N,9/5/1989,55.8,85.5,85,58.9
SPP-N,9/6/1989,60.2,88,86,59.3
SPP-N,9/7/1989,61.9,84.5,82.5,60.2
SPP-N,9/8/1989,58.4,74.9,74.4,56.7
SPP-N,9/9/1989,49.9,63.6,66.5,50.1
SPP-N,9/10/1989,42.1,61.1,60.7,44.6
SPP-N,9/11/1989,41.7,57.3,57.3,40.9
SPP-N,9/12/1989,38.9,53.5,57.8,40
SPP-N,9/13/1989,39.5,62.5,62.1,40.3
SPP-N,9/14/1989,42.6,70.3,69.6,42.2
SPP-N,9/15/1989,44.5,76,76,44.8
SPP-N,9/16/1989,47.4,81.7,81.5,47.8
SPP-N,9/17/1989,51.6,86.7,83.7,52.5
SPP-N,9/18/1989,58.4,82.6,82.1,55.4
SPP-N,9/19/1989,56.2,77.1,78.6,56.6
SPP-N,9/20/1989,55.1,76.2,75.6,54.7
SPP-N,9/21/1989,52.9,73.5,72.4,52.5
SPP-N,9/22/1989,49.6,67.4,66.1,44.6
SPP-N,9/23/1989,31.4,57.5,64.2,38.9
SPP-N,9/24/1989,35.8,67.5,64.9,35.9
SPP-N,9/25/1989,40.5,69.7,68.4,38.5
SPP-N,9/26/1989,39.3,68.1,71.2,41.2
SPP-N,9/27/1989,43.9,75.8,74.3,43.7
SPP-N,9/28/1989,48,79.1,77.8,47
SPP-N,9/29/1989,49.1,78.6,80.4,49.3
SPP-N,9/30/1989,50.9,83.6,78.8,51.2
SPP-N,10/1/1989,53.7,74.2,73.7,46.6
SPP-N,10/2/1989,35.2,63.2,62.4,39.4
SPP-N,10/3/1989,29.3,50,57.1,32.3
SPP-N,10/4/1989,32.4,58.1,57.8,36.2
SPP-N,10/5/1989,47,65.3,60.3,38.4
SPP-N,10/6/1989,36,57.5,59,38.1
SPP-N,10/7/1989,31.4,54.2,58.3,33.8
SPP-N,10/8/1989,34.1,63.1,61.6,34.7
SPP-N,10/9/1989,38.5,67.5,66.9,36.6
SPP-N,10/10/1989,37.2,70,71.3,41.6
SPP-N,10/11/1989,49,76.5,73.3,43.5
SPP-N,10/12/1989,44.4,73.2,76,46.7
SPP-N,10/13/1989,46.8,78.3,75.3,45.7
SPP-N,10/14/1989,45.9,74.4,72.5,46
SPP-N,10/15/1989,45.2,65,65.4,42.9
SPP-N,10/16/1989,37.7,56.9,55.9,37.4
SPP-N,10/17/1989,29.3,45.7,49.2,30.4
SPP-N,10/18/1989,24.3,44.9,45.8,25.5
SPP-N,10/19/1989,22.8,46.9,50.5,24.2
SPP-N,10/20/1989,25.4,59.6,57.9,27.6
SPP-N,10/21/1989,34.7,67.1,66.1,32.9
SPP-N,10/22/1989,38.5,71.5,71.1,38.6
SPP-N,10/23/1989,42.5,74.6,73.8,41.8
SPP-N,10/24/1989,44.4,75.3,75.1,45.3
SPP-N,10/25/1989,49.2,75.3,74.3,49.2
SPP-N,10/26/1989,54.2,72.2,71,51.1
SPP-N,10/27/1989,50.1,65.5,65,50
SPP-N,10/28/1989,45.8,57.5,58.6,46.8
SPP-N,10/29/1989,44.3,52.8,50.8,40.9
SPP-N,10/30/1989,32.5,42.1,46.9,34.1
SPP-N,10/31/1989,25.5,45.7,41.6,28.2
SPP-N,11/1/1989,26.5,36.9,39.9,24.3
SPP-N,11/2/1989,20.8,37,34.6,23.6
SPP-N,11/3/1989,23.6,29.8,31.8,16.6
SPP-N,1/1/1990,5.5,28.7,30.6,14.9
SPP-N,1/2/1990,15.4,33.2,30.1,13.2
SPP-N,1/3/1990,18.6,28.4,28.3,13.8
SPP-N,1/4/1990,7.4,23.4,26,12
SPP-N,1/5/1990,9.9,26.4,27.7,8.5
SPP-N,1/6/1990,8.3,33.4,32,12.1
SPP-N,1/7/1990,18.3,36.3,36.3,16.9
SPP-N,1/8/1990,24.3,39.1,36.2,22.6
SPP-N,1/9/1990,25.4,33.1,38.1,24.7
SPP-N,1/10/1990,24.4,42.1,36.8,24.2
SPP-N,1/11/1990,22.7,35.2,32.7,18.7
SPP-N,1/12/1990,9.1,20.9,29.1,14.3
SPP-N,1/13/1990,11,31.2,30.3,13.6
SPP-N,1/14/1990,20.8,38.7,36.3,18.6
SPP-N,1/15/1990,24.2,39,37.8,23.8
SPP-N,1/16/1990,26.6,35.6,35.8,25.3
SPP-N,1/17/1990,25,32.9,31.9,22.1
SPP-N,1/18/1990,14.9,27.2,29.2,18.6
SPP-N,1/19/1990,15.8,27.7,26.2,15.8
SPP-N,1/20/1990,16.8,23.7,27.7,13.7
SPP-N,1/21/1990,8.6,31.8,30,15.5
SPP-N,1/22/1990,21.1,34.4,33.7,17.4
SPP-N,1/23/1990,22.4,34.9,33.3,21.3
SPP-N,1/24/1990,20.4,30.6,31.2,18.1
SPP-N,1/25/1990,11.5,28,31.5,16.3
SPP-N,1/26/1990,16.9,35.7,30.9,15
SPP-N,1/27/1990,16.4,28.8,31.7,15.2
SPP-N,1/28/1990,12.3,30.6,30.7,14.5
SPP-N,1/29/1990,14.7,32.8,29.7,9.9
SPP-N,1/30/1990,2.7,25.6,27.9,7.2
SPP-N,1/31/1990,4.1,25.3,23.1,2.6
SPP-N,2/1/1990,1,18.5,20.2,1.7
SPP-N,2/2/1990,-0.1,16.8,21.3,3.4
SPP-N,2/3/1990,9.2,28.5,27.5,7.8
SPP-N,2/4/1990,14.2,37.2,33.9,14.8
SPP-N,2/5/1990,21,35.9,36.3,17.7
SPP-N,2/6/1990,17.8,35.8,36.8,19.8
SPP-N,2/7/1990,20.5,38.8,36.3,20.5
SPP-N,2/8/1990,23.1,34.2,34.1,20.9
SPP-N,2/9/1990,19,29.2,32.7,20.6
SPP-N,2/10/1990,19.8,34.8,35.4,21.7
SPP-N,2/11/1990,26.3,42.4,40.1,25
SPP-N,2/12/1990,29,43.1,39.4,19.9
SPP-N,2/13/1990,4.3,32.9,28.7,10.7
SPP-N,2/14/1990,-1.3,10.1,20.6,3.2
SPP-N,2/15/1990,6.7,18.9,15.2,2.5
SPP-N,2/16/1990,2.1,16.6,19,-0.3
SPP-N,2/17/1990,-9.5,21.6,20.3,0.2
SPP-N,2/18/1990,8.2,22.7,22.9,-0.1
SPP-N,2/19/1990,1.1,24.5,27,6.2
SPP-N,2/20/1990,9.2,33.8,31.9,10.8
SPP-N,2/21/1990,22.2,37.4,35.1,18.5
SPP-N,2/22/1990,24.2,34.1,36.6,22.3
SPP-N,2/23/1990,20.7,38.2,34.6,17.7
SPP-N,2/24/1990,8.4,31.5,30.9,11.8
SPP-N,2/25/1990,6.3,22.9,30.1,10.4
SPP-N,2/26/1990,16.4,35.8,29.6,12
SPP-N,2/27/1990,13.4,30.1,33.5,14.4
SPP-N,2/28/1990,13.5,34.6,35.5,15.2
SPP-N,3/1/1990,18.6,41.8,38.9,18.1
SPP-N,3/2/1990,22.2,40.4,39.5,19.1
SPP-N,3/3/1990,16.4,36.2,39.8,20.4
SPP-N,3/4/1990,22.6,43,38.4,19.5
SPP-N,3/5/1990,19.6,36.2,35.9,21.1
SPP-N,3/6/1990,21.1,28.5,32.3,21.8
SPP-N,3/7/1990,24.6,32.3,33.1,25.3
SPP-N,3/8/1990,30.1,38.5,38.3,27.5
SPP-N,3/9/1990,27.7,44.3,41.8,28.7
SPP-N,3/10/1990,28.3,42.8,46.9,31.4
SPP-N,3/11/1990,38.2,53.8,50.8,35.9
SPP-N,3/12/1990,41.1,55.7,53.5,40.4
SPP-N,3/13/1990,41.9,51.1,51,40.3
SPP-N,3/14/1990,37.8,46.3,45.2,36.4
SPP-N,3/15/1990,29.6,38.2,40.5,31.6
SPP-N,3/16/1990,27.2,37,38.2,28.4
SPP-N,3/17/1990,28.4,39.3,37.3,26
SPP-N,3/18/1990,22.4,35.4,37.9,22.3
SPP-N,3/19/1990,16.1,38.8,42.2,21.8
SPP-N,3/20/1990,26.8,52.5,48.7,25.3
SPP-N,3/21/1990,33.1,54.7,52.6,30.8
SPP-N,3/22/1990,32.3,50.8,45.1,26.2
SPP-N,3/23/1990,13.1,29.9,36.4,18.7
SPP-N,3/24/1990,10.8,28.5,31.9,13.3
SPP-N,3/25/1990,16.1,37.2,35.2,15.2
SPP-N,3/26/1990,18.6,39.7,41,19.5
SPP-N,3/27/1990,23.9,46.1,42.5,24.6
SPP-N,3/28/1990,31.2,41.7,44,29
SPP-N,3/29/1990,32,44,44.9,32.2
SPP-N,3/30/1990,33.3,49.1,48.3,33.9
SPP-N,3/31/1990,36.5,51.9,50.3,35.2
SPP-N,4/1/1990,35.7,50.1,49.7,33.1
SPP-N,4/2/1990,27.3,47.1,51.8,30.7
SPP-N,4/3/1990,29.3,58,53.4,30.5
SPP-N,4/4/1990,35,55.1,53.5,29.9
SPP-N,4/5/1990,25.3,47.3,47.9,27.2
SPP-N,4/6/1990,21.4,41.3,47.2,23.6
SPP-N,4/7/1990,24.2,52.8,52.1,26.1
SPP-N,4/8/1990,32.8,62,57.3,32.8
SPP-N,4/9/1990,41.4,57,55.6,35.1
SPP-N,4/10/1990,31.1,47.8,48.7,32.3
SPP-N,4/11/1990,24.3,41.4,45.5,27.2
SPP-N,4/12/1990,26.3,47.2,45.2,28.1
SPP-N,4/13/1990,33.6,47,51.2,30.8
SPP-N,4/14/1990,32.4,59.5,54.2,33
SPP-N,4/15/1990,33.1,56.3,56.8,34.1
SPP-N,4/16/1990,36.7,54.7,53.3,32.2
SPP-N,4/17/1990,26.8,49.1,53.8,32.2
SPP-N,4/18/1990,33,57.5,57.2,33.7
SPP-N,4/19/1990,41.3,64.8,64.8,40.9
SPP-N,4/20/1990,48.4,72.1,71.2,46.2
SPP-N,4/21/1990,48.8,76.8,76.8,50.1
SPP-N,4/22/1990,53.1,81.5,79.8,53.5
SPP-N,4/23/1990,58.7,81.2,80,56.8
SPP-N,4/24/1990,58.7,77.4,76.9,58.4
SPP-N,4/25/1990,57.8,72.2,72.3,57.6
SPP-N,4/26/1990,56.4,67.3,67.5,53.4
SPP-N,4/27/1990,46,62.9,60.3,44.8
SPP-N,4/28/1990,32,50.8,54.6,38.9
SPP-N,4/29/1990,38.9,50,50.3,33.4
SPP-N,4/30/1990,29.4,50.2,51.3,33.1
SPP-N,5/1/1990,31,53.9,55,31.9
SPP-N,5/2/1990,35.2,61,58.4,35.5
SPP-N,5/3/1990,40.3,60.2,62,39.5
SPP-N,5/4/1990,42.9,64.6,63.2,42.1
SPP-N,5/5/1990,43,64.9,67.6,42.7
SPP-N,5/6/1990,42.2,73.2,71.9,45.1
SPP-N,5/7/1990,50.1,77.5,74.8,47.6
SPP-N,5/8/1990,50.6,73.7,71.6,47.7
SPP-N,5/9/1990,42.6,63.6,65.4,42.2
SPP-N,5/10/1990,33.3,58.7,60.9,38.4
SPP-N,5/11/1990,39.3,60.3,59.2,39.5
SPP-N,5/12/1990,45.9,58.4,60.6,42.6
SPP-N,5/13/1990,42.7,63.1,62.2,45.9
SPP-N,5/14/1990,49.1,65.1,63.9,46
SPP-N,5/15/1990,46.2,63.5,64,48.1
SPP-N,5/16/1990,49,63.2,63.6,45.7
SPP-N,5/17/1990,41.8,64.1,65.6,44.1
SPP-N,5/18/1990,41.7,69.6,66.3,44.9
SPP-N,5/19/1990,51.3,65.3,65.4,45.3
SPP-N,5/20/1990,42.9,61.5,64.4,47.1
SPP-N,5/21/1990,47,66.5,67.4,45.4
SPP-N,5/22/1990,46.2,74.3,72.3,49.3
SPP-N,5/23/1990,54.7,76.3,75,52.6
SPP-N,5/24/1990,57.1,74.4,72.9,55.9
SPP-N,5/25/1990,56.1,68.2,70.8,55.2
SPP-N,5/26/1990,52.4,70,69.8,53.3
SPP-N,5/27/1990,51.5,71.3,72,51.4
SPP-N,5/28/1990,50.3,74.8,73.1,51.4
SPP-N,5/29/1990,52.4,73.3,72.9,52
SPP-N,5/30/1990,53.2,70.5,71,52.7
SPP-N,5/31/1990,52.4,69,71.4,53.5
SPP-N,6/1/1990,54.9,74.7,71.9,56.1
SPP-N,6/2/1990,60.8,71.9,69.7,54.2
SPP-N,6/3/1990,46.8,62.5,69,49.8
SPP-N,6/4/1990,41.9,72.5,71,47.6
SPP-N,6/5/1990,54.2,78,75.4,49.7
SPP-N,6/6/1990,53.1,75.7,76.1,53.6
SPP-N,6/7/1990,53.7,74.4,76.5,54.9
SPP-N,6/8/1990,58,79.4,78.8,55.4
SPP-N,6/9/1990,54.6,82.6,82.1,57.4
SPP-N,6/10/1990,59.7,84.4,84.4,59.9
SPP-N,6/11/1990,65.4,86.2,85,63.4
SPP-N,6/12/1990,65.2,84.3,84.4,64.5
SPP-N,6/13/1990,63,82.6,82.3,62
SPP-N,6/14/1990,57.8,80,79.5,60.1
SPP-N,6/15/1990,59.5,76,78.4,60
SPP-N,6/16/1990,62.6,79.2,77.9,60.9
SPP-N,6/17/1990,60.6,78.5,81.4,60.2
SPP-N,6/18/1990,57.4,86.6,83.2,60.7
SPP-N,6/19/1990,63.9,84.6,83.9,59.8
SPP-N,6/20/1990,57.9,80.4,81.1,59.3
SPP-N,6/21/1990,56.1,78.2,77.9,55.6
SPP-N,6/22/1990,52.7,75,77.4,53.8
SPP-N,6/23/1990,52.6,79,80.2,54
SPP-N,6/24/1990,56.6,86.5,85.7,57.4
SPP-N,6/25/1990,62.9,91.6,89.9,62.1
SPP-N,6/26/1990,66.7,91.6,91.2,65.1
SPP-N,6/27/1990,65.7,90.5,91.5,67.4
SPP-N,6/28/1990,69.9,92.4,91.4,67.8
SPP-N,6/29/1990,67.8,91.3,91.6,68
SPP-N,6/30/1990,66.4,91.2,92,66.3
SPP-N,7/1/1990,64.8,93.5,93.1,67.1
SPP-N,7/2/1990,70.1,94.6,95.3,68.5
SPP-N,7/3/1990,70.6,97.7,95.5,69.9
SPP-N,7/4/1990,69.1,94.3,91.3,66
SPP-N,7/5/1990,58.4,81.8,86.3,61.9
SPP-N,7/6/1990,58.3,82.6,85.2,61.1
SPP-N,7/7/1990,66.6,91.2,87.6,65
SPP-N,7/8/1990,70,88.9,87.9,66.7
SPP-N,7/9/1990,63.4,83.7,83.9,64.9
SPP-N,7/10/1990,61.2,79.1,78.7,62.1
SPP-N,7/11/1990,61.7,73.4,74.5,59
SPP-N,7/12/1990,54.1,70.9,73.6,55.6
SPP-N,7/13/1990,50.9,76.5,75.7,52
SPP-N,7/14/1990,50.9,79.6,79.5,51.7
SPP-N,7/15/1990,53.2,82.5,83.5,53.8
SPP-N,7/16/1990,57.1,88.5,86.7,58.7
SPP-N,7/17/1990,65.9,89.2,89,62
SPP-N,7/18/1990,63,89.3,88.6,64.7
SPP-N,7/19/1990,65.2,87.3,84.3,62.7
SPP-N,7/20/1990,59.9,76.3,79.5,60.4
SPP-N,7/21/1990,56.1,75,75.5,56.3
SPP-N,7/22/1990,52.9,75.3,77.3,53.7
SPP-N,7/23/1990,52,81.6,80.2,53.6
SPP-N,7/24/1990,56,83.7,82.6,56.8
SPP-N,7/25/1990,62.4,82.4,83.3,61.6
SPP-N,7/26/1990,66.5,83.9,84.6,64.9
SPP-N,7/27/1990,65.9,87.6,85.4,66.3
SPP-N,7/28/1990,66.7,84.8,85.2,65
SPP-N,7/29/1990,62.3,83.3,82.8,62
SPP-N,7/30/1990,56.9,80.4,81.6,57.5
SPP-N,7/31/1990,53.1,81,82,55.2
SPP-N,8/1/1990,55.5,84.7,83.7,56.5
SPP-N,8/2/1990,60.8,85.3,84.9,60.4
SPP-N,8/3/1990,64.8,84.9,84.2,61.6
SPP-N,8/4/1990,59.3,82.3,82,58.8
SPP-N,8/5/1990,52.3,78.7,80.6,54.4
SPP-N,8/6/1990,51.5,80.9,80.8,52.2
SPP-N,8/7/1990,52.9,82.9,83.6,53
SPP-N,8/8/1990,54.6,87.1,86.5,55.2
SPP-N,8/9/1990,58.1,89.5,87.7,57.5
SPP-N,8/10/1990,60,86.5,85.5,58.4
SPP-N,8/11/1990,57.1,80.4,81.1,58.5
SPP-N,8/12/1990,58.4,76.2,79.7,56.5
SPP-N,8/13/1990,54,82.6,80.7,57.2
SPP-N,8/14/1990,59.2,83.4,83.2,57.7
SPP-N,8/15/1990,59.9,83.6,85.1,60.7
SPP-N,8/16/1990,63.1,88.4,88,62.9
SPP-N,8/17/1990,65.7,91.9,89.6,64.9
SPP-N,8/18/1990,65.9,88.6,87.5,64.7
SPP-N,8/19/1990,62.6,82.1,82.1,61.8
SPP-N,8/20/1990,56.9,75.7,79.7,59.2
SPP-N,8/21/1990,58.2,81.4,81,58.7
SPP-N,8/22/1990,61.1,85.9,85.4,61.3
SPP-N,8/23/1990,64.7,88.9,87.1,63.2
SPP-N,8/24/1990,63.8,86.4,89.9,63.7
SPP-N,8/25/1990,62.6,94.5,92.1,63.8
SPP-N,8/26/1990,65.2,95.5,95.7,63.7
SPP-N,8/27/1990,63.2,97.1,95.1,63.1
SPP-N,8/28/1990,61,92.9,93.6,61
SPP-N,8/29/1990,58.7,90.7,92.7,59.4
SPP-N,8/30/1990,58.4,94.7,92.8,60.8
SPP-N,8/31/1990,65.4,93.2,93.2,61.5
SPP-N,9/1/1990,60.7,91.8,92.5,63.9
SPP-N,9/2/1990,65.5,92.6,93,64.2
SPP-N,9/3/1990,66.4,94.5,93.3,66
SPP-N,9/4/1990,66.2,92.8,94.5,65.5
SPP-N,9/5/1990,64,96.2,94.4,65.9
SPP-N,9/6/1990,67.7,94.3,93.2,64.2
SPP-N,9/7/1990,60.9,89.1,90.9,61.2
SPP-N,9/8/1990,55,89.3,89.2,57.1
SPP-N,9/9/1990,55.5,89.3,88.9,55.3
SPP-N,9/10/1990,55.4,88,89.6,56.1
SPP-N,9/11/1990,57.4,91.5,90.8,56.9
SPP-N,9/12/1990,58.1,92.8,91,58.4
SPP-N,9/13/1990,59.7,88.6,88.1,56.8
SPP-N,9/14/1990,52.5,82.9,84.3,53.3
SPP-N,9/15/1990,47.5,81.3,79.4,47.1
SPP-N,9/16/1990,41.4,74.1,75.1,44.5
SPP-N,9/17/1990,44.7,70.1,70,46.2
SPP-N,9/18/1990,52.6,65.8,68.6,48
SPP-N,9/19/1990,46.6,70,68.5,50.8
SPP-N,9/20/1990,53.1,69.9,69.7,49.3
SPP-N,9/21/1990,48.3,69.1,67.5,47.9
SPP-N,9/22/1990,42.4,63.6,65.7,41.5
SPP-N,9/23/1990,33.9,64.5,70.3,39
SPP-N,9/24/1990,40.7,82.7,77.9,41.5
SPP-N,9/25/1990,50.1,86.4,85.2,48.1
SPP-N,9/26/1990,53.6,86.7,83.4,52.8
SPP-N,9/27/1990,54.7,77.1,77.4,51.9
SPP-N,9/28/1990,47.5,68.6,69,49.4
SPP-N,9/29/1990,46.1,61.3,66.1,45.4
SPP-N,9/30/1990,42.6,68.3,67.4,44.4
SPP-N,10/1/1990,44.4,72.4,71.9,45.4
SPP-N,10/2/1990,49.3,75,71.8,48.8
SPP-N,10/3/1990,52.9,68.1,71.5,48.4
SPP-N,10/4/1990,43.1,71.5,74.5,49
SPP-N,10/5/1990,51.1,83.9,76.1,47.5
SPP-N,10/6/1990,48.1,72.8,69.8,44.5
SPP-N,10/7/1990,34.3,52.7,57.1,39.3
SPP-N,10/8/1990,35.4,45.8,49.7,34.2
SPP-N,10/9/1990,32.8,50.6,50.6,33.3
SPP-N,10/10/1990,31.7,55.4,54.6,33.6
SPP-N,10/11/1990,36.5,57.7,56.5,34.1
SPP-N,10/12/1990,34.1,56.4,59.3,36.3
SPP-N,10/13/1990,38.4,63.9,59.2,37.1
SPP-N,10/14/1990,38.7,57.2,60.6,37.5
SPP-N,10/15/1990,35.2,60.6,62,37.8
SPP-N,10/16/1990,39.6,68.2,62.9,38.7
SPP-N,10/17/1990,41.3,60,58.3,35.4
SPP-N,10/18/1990,25.4,46.8,54.8,33.5
SPP-N,10/19/1990,34,57.7,52,33
SPP-N,10/20/1990,39.6,51.4,52.5,34.2
SPP-N,10/21/1990,29,48.3,52.6,33.9
SPP-N,10/22/1990,33,58.2,54.8,33.3
SPP-N,10/23/1990,37.7,57.9,56.8,35
SPP-N,10/24/1990,34.3,54.2,57.8,34.8
SPP-N,10/25/1990,32.5,61.3,61.6,35
SPP-N,10/26/1990,38.1,69.3,63.2,37.6
SPP-N,10/27/1990,42.1,58.9,63,37.9
SPP-N,10/28/1990,33.5,60.6,62.5,38.2
SPP-N,10/29/1990,38.9,68,65,37.5
SPP-N,10/30/1990,40.2,66.5,68.8,39.9
SPP-N,10/31/1990,40.7,71.8,68.7,43
SPP-N,11/1/1990,48.1,67.9,66.2,44.8
SPP-N,11/2/1990,45.6,58.9,58.3,42.4
SPP-N,11/3/1990,33.5,48.2,47.9,34.7
SPP-N,11/4/1990,25.1,36.4,40.5,27
SPP-N,11/5/1990,22.5,36.8,34.7,24.2
SPP-N,11/6/1990,24.9,30.7,33.4,20.2
SPP-N,11/7/1990,13.1,32.6,33.4,19.9
SPP-N,11/8/1990,21.6,36.9,36.8,20.1
SPP-N,11/9/1990,25.7,40.9,40.5,25.4
SPP-N,11/10/1990,28.9,43.7,43.6,28.4
SPP-N,11/11/1990,30.7,46.2,46.1,29.2
SPP-N,11/12/1990,27.9,48.3,49.1,29.6
