Region,Time_UTC,Temperature_F,Q2,SWDOWN,GLW,WSPD
Southeast,6/30/2012 10:00,79.3,0,0,411.3,2.21
Southeast,6/30/2012 11:00,79.8,0,53.3,411.1,2.08
Southeast,6/30/2012 12:00,83.9,0,238,414.8,2.02
Southeast,6/30/2012 13:00,89.1,0,433.3,424.5,2.1
Southeast,6/30/2012 14:00,94.1,0,638.9,433.2,2.13
Southeast,6/30/2012 15:00,98.2,0,824.3,440.7,2.13
Southeast,6/30/2012 16:00,101.7,0,955.5,448.7,2.08
Southeast,6/30/2012 17:00,104.3,0,1034.6,455.1,2.05
Southeast,6/30/2012 18:00,106,0,1049.9,458.9,2.03
Southeast,6/30/2012 19:00,107.1,0,1010.1,462.2,2.02
Southeast,6/30/2012 20:00,107.5,0,896.2,465.3,2.22
Southeast,6/30/2012 21:00,107.1,0,731.8,467.2,2.44
Southeast,6/30/2012 22:00,106.1,0,536.4,468.2,2.61
Southeast,6/30/2012 23:00,104.3,0,322.4,467.5,2.6
Southeast,7/1/2012 0:00,100.1,0,128.9,463.9,2.18
Southeast,7/1/2012 1:00,95.1,0,9.7,457.4,2.29
Southeast,7/1/2012 2:00,91.9,0,1.8,450.1,2.34
Southeast,7/1/2012 3:00,90.1,0,0.5,445,2.34
Southeast,7/1/2012 4:00,88.4,0,0,441,2.39
Southeast,7/1/2012 5:00,86.5,0,0,437.1,2.43
Southeast,7/1/2012 6:00,85.4,0,0,434.3,2.42
Southeast,7/1/2012 7:00,84.2,0,0,431.4,2.38
Southeast,7/1/2012 8:00,82.9,0,0,428.2,2.33
Southeast,7/1/2012 9:00,81.8,0,0,424.7,2.2
Southeast,7/1/2012 10:00,80.9,0,0,421.5,2.17
Southeast,7/1/2012 11:00,81.3,0,73.2,419.5,2.17
Southeast,7/1/2012 12:00,85.1,0,263.2,424.1,2.16
Southeast,7/1/2012 13:00,90.3,0,438.9,436.1,2.37
Southeast,7/1/2012 14:00,94.9,0,621.8,445.2,2.38
Southeast,7/1/2012 15:00,98.9,0,786.7,453.7,2.52
Southeast,7/1/2012 16:00,102.1,0,909.6,459.6,2.57
Southeast,7/1/2012 17:00,104.1,0,997.3,465,2.58
Southeast,7/1/2012 18:00,105.4,0,1008.3,468.7,2.47
Southeast,7/1/2012 19:00,105.7,0,942.9,470.7,2.27
Southeast,7/1/2012 20:00,105.6,0,808.2,473.3,2.24
Southeast,7/1/2012 21:00,104.9,0,642.8,475,2.34
Southeast,7/1/2012 22:00,103.6,0,460.8,475,2.53
Southeast,7/1/2012 23:00,100.8,0,282,472.2,2.45
Southeast,1/7/2014 0:00,16.8,0,1.5,199.5,6.81
Southeast,1/7/2014 1:00,14.8,0,0,193.7,6.73
Southeast,1/7/2014 2:00,12.9,0,0,188.3,6.62
Southeast,1/7/2014 3:00,11.3,0,0,184.9,6.45
Southeast,1/7/2014 4:00,9.7,0,0,181.7,6.15
Southeast,1/7/2014 5:00,8.3,0,0,179.4,5.9
Southeast,1/7/2014 6:00,7.3,0,0,177.5,5.66
Southeast,1/7/2014 7:00,6.6,0,0,176.1,5.38
Southeast,1/7/2014 8:00,5.9,0,0,176.4,5.01
Southeast,1/7/2014 9:00,5.5,0,0,176.6,4.51
Southeast,1/7/2014 10:00,5.1,0,0,176.8,4.14
Southeast,1/7/2014 11:00,4.8,0,0,177.5,3.83
Southeast,1/7/2014 12:00,4.7,0,0,178.6,3.59
Southeast,1/7/2014 13:00,4.9,0,31.3,180.7,3.4
Southeast,1/7/2014 14:00,7.8,0,238,184.7,3.33
Southeast,1/7/2014 15:00,11.6,0,437.3,189.7,3.4
Southeast,1/7/2014 16:00,14.7,0,558.9,193,3.51
Southeast,1/7/2014 17:00,17.5,0,644.7,197.9,3.37
Southeast,1/7/2014 18:00,20.1,0,656.8,203.4,3.3
Southeast,1/7/2014 19:00,22.3,0,601.7,208.6,3.23
Southeast,1/7/2014 20:00,23.6,0,473.3,213.9,3.07
Southeast,1/7/2014 21:00,23.8,0,286.4,217.4,2.97
Southeast,1/7/2014 22:00,23.3,0,108,219.6,2.77
Southeast,1/7/2014 23:00,20.5,0,2.9,221.5,2.13
Southeast,1/23/2014 0:00,27.6,0,1.9,226,1.99
Southeast,1/23/2014 1:00,26.5,0,0,224.9,2.03
Southeast,1/23/2014 2:00,25.7,0,0,223,2.09
Southeast,1/23/2014 3:00,25,0,0,222.5,2.24
Southeast,1/23/2014 4:00,24.6,0,0,221.5,2.38
Southeast,1/23/2014 5:00,24.2,0,0,221,2.6
Southeast,1/23/2014 6:00,23.8,0,0,220.9,2.75
Southeast,1/23/2014 7:00,23.4,0,0,222.7,2.81
Southeast,1/23/2014 8:00,23,0,0,225.9,2.83
Southeast,1/23/2014 9:00,22.4,0,0,227.3,2.92
Southeast,1/23/2014 10:00,22,0,0,227.6,2.98
Southeast,1/23/2014 11:00,21.5,0,0,225.9,2.95
Southeast,1/23/2014 12:00,20.9,0,0,224.4,2.97
Southeast,1/23/2014 13:00,21.4,0,47.6,227.8,2.98
Southeast,1/23/2014 14:00,24.8,0,199,231.6,3.26
Southeast,1/23/2014 15:00,29,0,406.7,232.6,3.82
Southeast,1/23/2014 16:00,32.1,0,568.5,235.3,4.16
Southeast,1/23/2014 17:00,34.1,0,652.7,237.5,4.56
Southeast,1/23/2014 18:00,35.5,0,678.5,241.4,4.75
Southeast,1/23/2014 19:00,36,0,636.4,239.2,4.89
Southeast,1/23/2014 20:00,36.2,0,524.3,236.1,5.14
Southeast,1/23/2014 21:00,35.2,0,378,234.2,5.19
Southeast,1/23/2014 22:00,32.5,0,160,232,5.02
Southeast,1/23/2014 23:00,28,0,11.8,228.4,4.65
Southeast,1/24/2014 0:00,25.4,0,4.5,225.8,4.8
Southeast,1/24/2014 1:00,23.6,0,0,223.9,5.19
Southeast,1/24/2014 2:00,21.7,0,0,221.3,5.55
Southeast,1/24/2014 3:00,20,0,0,218.6,5.64
Southeast,1/24/2014 4:00,18.4,0,0,215.7,5.74
Southeast,1/24/2014 5:00,17,0,0,212.2,5.59
Southeast,1/24/2014 6:00,15.5,0,0,209.4,5.42
Southeast,1/24/2014 7:00,14.3,0,0,207.7,5.23
Southeast,1/24/2014 8:00,13.5,0,0,204.8,5.1
Southeast,1/24/2014 9:00,12.5,0,0,200.9,4.86
Southeast,1/24/2014 10:00,11.6,0,0,196.2,4.6
Southeast,1/24/2014 11:00,10.8,0,0,192.6,4.29
Southeast,1/24/2014 12:00,10.2,0,0,190,3.99
Southeast,1/24/2014 13:00,10.4,0,41.8,188.1,3.81
Southeast,1/24/2014 14:00,13.7,0,260.8,187.8,3.84
Southeast,1/24/2014 15:00,18,0,474.7,189.2,3.67
Southeast,1/24/2014 16:00,21.9,0,604.2,191.9,3.51
Southeast,1/24/2014 17:00,25,0,710.2,195.9,3.33
Southeast,1/24/2014 18:00,27.8,0,730.2,199.9,3.14
Southeast,1/24/2014 19:00,29.9,0,682.2,203.6,3.06
Southeast,1/24/2014 20:00,31.1,0,559.5,207.1,3.03
Southeast,1/24/2014 21:00,31.4,0,363.4,209.9,2.9
Southeast,1/24/2014 22:00,30.3,0,187.3,211.4,2.59
Southeast,1/24/2014 23:00,25.6,0,14.9,211.5,2.07
Southeast,1/29/2014 0:00,22.6,0,0.7,291.6,4.46
Southeast,1/29/2014 1:00,21.8,0,0,290.1,4.32
Southeast,1/29/2014 2:00,21.2,0,0,285.5,4.11
Southeast,1/29/2014 3:00,20.6,0,0,282.6,3.88
Southeast,1/29/2014 4:00,20,0,0,277.2,3.83
Southeast,1/29/2014 5:00,19.3,0,0,273,3.86
Southeast,1/29/2014 6:00,18.8,0,0,270.5,3.86
Southeast,1/29/2014 7:00,18.3,0,0,270.4,3.92
Southeast,1/29/2014 8:00,17.8,0,0,266.3,3.88
Southeast,1/29/2014 9:00,17.1,0,0,259.1,3.88
Southeast,1/29/2014 10:00,16.4,0,0,252.7,3.86
Southeast,1/29/2014 11:00,15.7,0,0,249.2,3.9
Southeast,1/29/2014 12:00,15.1,0,0,244.3,3.9
Southeast,1/29/2014 13:00,15.2,0,39.1,237.8,3.89
Southeast,1/29/2014 14:00,17.3,0,187.2,232.6,4.06
Southeast,1/29/2014 15:00,21,0,391.6,229.8,4.39
Southeast,1/29/2014 16:00,24.1,0,540.3,233.2,4.46
Southeast,1/29/2014 17:00,26.8,0,642.2,234.5,4.27
Southeast,1/29/2014 18:00,28.9,0,665.8,236.9,4.08
Southeast,1/29/2014 19:00,30.3,0,611.6,238.6,3.86
Southeast,1/29/2014 20:00,31,0,484,241.5,3.74
Southeast,1/29/2014 21:00,31.2,0,342.5,242.3,3.51
Southeast,1/29/2014 22:00,29.7,0,145.9,244,3.03
Southeast,1/29/2014 23:00,25.6,0,7.2,242,2.51
Southeast,1/9/2015 0:00,23.3,0,2.5,212.7,2.51
Southeast,1/9/2015 1:00,22.7,0,0,215.3,2.7
Southeast,1/9/2015 2:00,22.4,0,0,217.9,3.1
Southeast,1/9/2015 3:00,22.3,0,0,220.7,3.4
Southeast,1/9/2015 4:00,22.4,0,0,223,3.58
Southeast,1/9/2015 5:00,22.5,0,0,228,3.67
Southeast,1/9/2015 6:00,22.5,0,0,233.8,3.58
Southeast,1/9/2015 7:00,22.2,0,0,235.9,3.22
Southeast,1/9/2015 8:00,21.9,0,0,237.6,2.94
Southeast,1/9/2015 9:00,21.8,0,0,241.8,2.94
Southeast,1/9/2015 10:00,22,0,0,247,3.07
Southeast,1/9/2015 11:00,22.5,0,0,251.3,3.12
Southeast,1/9/2015 12:00,22.9,0,0,258.9,3.29
Southeast,1/9/2015 13:00,23.5,0,16.4,259.1,3.38
Southeast,1/9/2015 14:00,27.4,0,175.8,259.3,3.92
Southeast,1/9/2015 15:00,31.5,0,361.1,257.8,4.85
Southeast,1/9/2015 16:00,34.5,0,481.2,256.8,5.25
Southeast,1/9/2015 17:00,36.9,0,572,258.6,5.18
Southeast,1/9/2015 18:00,38.6,0,599.9,258.3,4.94
Southeast,1/9/2015 19:00,39.7,0,547.3,258.3,4.8
Southeast,1/9/2015 20:00,40.1,0,443.1,259.3,4.74
Southeast,1/9/2015 21:00,39.1,0,276.5,258.7,4.48
Southeast,1/9/2015 22:00,36.2,0,115,258.4,3.87
Southeast,1/9/2015 23:00,32.2,0,6.3,254.7,3.31
Southeast,2/19/2015 0:00,27.5,0,5.4,223.6,6.02
Southeast,2/19/2015 1:00,24.7,0,1.4,219.2,5.55
Southeast,2/19/2015 2:00,22.4,0,0,211.9,5.28
Southeast,2/19/2015 3:00,20.3,0,0,207.9,5.15
Southeast,2/19/2015 4:00,18.5,0,0,204.3,5.13
Southeast,2/19/2015 5:00,16.7,0,0,200.4,4.94
Southeast,2/19/2015 6:00,15.1,0,0,196.7,4.73
Southeast,2/19/2015 7:00,13.6,0,0,193.2,4.61
Southeast,2/19/2015 8:00,12.4,0,0,191,4.42
Southeast,2/19/2015 9:00,10.9,0,0,188.8,4.25
Southeast,2/19/2015 10:00,10.1,0,0,186.4,4.13
Southeast,2/19/2015 11:00,9,0,0,184.6,3.93
Southeast,2/19/2015 12:00,8.3,0,0,183.3,3.83
Southeast,2/19/2015 13:00,9.5,0,123.8,182.1,3.94
Southeast,2/19/2015 14:00,13.1,0,378.2,183.6,4.35
Southeast,2/19/2015 15:00,16.4,0,564.5,185.8,4.82
Southeast,2/19/2015 16:00,19.3,0,742.4,188.9,5.35
Southeast,2/19/2015 17:00,21.4,0,847,191.5,5.75
Southeast,2/19/2015 18:00,22.6,0,869.5,194,5.98
Southeast,2/19/2015 19:00,23.7,0,826,196.4,6.03
Southeast,2/19/2015 20:00,24.2,0,692.2,198.7,6
Southeast,2/19/2015 21:00,23.9,0,500.3,200.3,5.87
Southeast,2/19/2015 22:00,22.8,0,303.2,200.4,5.54
Southeast,2/19/2015 23:00,19.6,0,54.2,200.1,4.75
Southeast,2/20/2015 0:00,16.7,0,2.1,198.5,4.05
Southeast,2/20/2015 1:00,15,0,0.7,197.9,3.77
Southeast,2/20/2015 2:00,13.8,0,0,198.6,3.48
Southeast,2/20/2015 3:00,12.9,0,0,199.1,3.15
Southeast,2/20/2015 4:00,12.1,0,0,199.3,2.76
Southeast,2/20/2015 5:00,11.4,0,0,200.8,2.41
Southeast,2/20/2015 6:00,11.2,0,0,202.9,2.2
Southeast,2/20/2015 7:00,10.8,0,0,204,2.18
Southeast,2/20/2015 8:00,10.7,0,0,206.4,2.25
Southeast,2/20/2015 9:00,10.4,0,0,207.2,2.27
Southeast,2/20/2015 10:00,10,0,0,206.8,2.39
Southeast,2/20/2015 11:00,10,0,0,207.4,2.44
Southeast,2/20/2015 12:00,9.7,0,0.3,210.9,2.44
Southeast,2/20/2015 13:00,12.2,0,106.3,213.3,2.6
Southeast,2/20/2015 14:00,17.6,0,338.4,219.1,3.08
Southeast,2/20/2015 15:00,21.9,0,548.9,225.3,3.14
Southeast,2/20/2015 16:00,25.2,0,667.3,231.3,2.96
Southeast,2/20/2015 17:00,28.3,0,761.3,235.8,2.72
Southeast,2/20/2015 18:00,30.9,0,762.6,243.4,2.64
Southeast,2/20/2015 19:00,33,0,742,245.3,2.65
Southeast,2/20/2015 20:00,34.4,0,597.5,252.8,2.85
Southeast,2/20/2015 21:00,34.9,0,402.3,260.2,3.02
Southeast,2/20/2015 22:00,34.6,0,232.7,266.6,3.13
Southeast,2/20/2015 23:00,31.7,0,33.9,275.8,3.02
Southeast,1/2/2018 0:00,21.7,0,1.5,204.7,4.64
Southeast,1/2/2018 1:00,20.5,0,0,201.9,4.7
Southeast,1/2/2018 2:00,19.9,0,0,199.4,4.71
Southeast,1/2/2018 3:00,18.8,0,0,197.9,4.62
Southeast,1/2/2018 4:00,17.9,0,0,196.6,4.54
Southeast,1/2/2018 5:00,17.2,0,0,195.2,4.52
Southeast,1/2/2018 6:00,16.7,0,0,194.2,4.47
Southeast,1/2/2018 7:00,15.8,0,0,192.8,4.41
Southeast,1/2/2018 8:00,14.9,0,0,192.3,4.34
Southeast,1/2/2018 9:00,14.4,0,0,191.5,4.18
Southeast,1/2/2018 10:00,13.5,0,0,190.9,4.04
Southeast,1/2/2018 11:00,12.7,0,0,190.7,3.86
Southeast,1/2/2018 12:00,11.9,0,0,190.2,3.63
Southeast,1/2/2018 13:00,12.3,0,40.8,190.6,3.62
Southeast,1/2/2018 14:00,16,0,240.4,193.4,3.94
Southeast,1/2/2018 15:00,20,0,396.3,196.1,4.1
Southeast,1/2/2018 16:00,23.8,0,551.7,201.3,3.95
Southeast,1/2/2018 17:00,26.9,0,637.5,205.1,3.69
Southeast,1/2/2018 18:00,29.5,0,648.1,208.7,3.46
Southeast,1/2/2018 19:00,31.3,0,585.1,212.4,3.42
Southeast,1/2/2018 20:00,32.1,0,449.9,215.4,3.42
Southeast,1/2/2018 21:00,32,0,291,216.5,3.25
Southeast,1/2/2018 22:00,28.8,0,79.7,216.6,2.78
Southeast,1/2/2018 23:00,25,0,5.3,216.1,2.38
Southeast,1/3/2018 0:00,23.2,0,0.9,214.4,2.42
Southeast,1/3/2018 1:00,22.4,0,0,216.3,2.43
Southeast,1/3/2018 2:00,21.8,0,0,222.7,2.31
Southeast,1/3/2018 3:00,21.1,0,0,223.7,2.25
Southeast,1/3/2018 4:00,20.8,0,0,227,2.18
Southeast,1/3/2018 5:00,20.5,0,0,229.8,2.09
Southeast,1/3/2018 6:00,20.3,0,0,233.9,2.09
Southeast,1/3/2018 7:00,20.4,0,0,242.3,2.13
Southeast,1/3/2018 8:00,20.2,0,0,247.6,2.1
Southeast,1/3/2018 9:00,20.2,0,0,251.2,2.07
Southeast,1/3/2018 10:00,20.3,0,0,254.2,2.11
Southeast,1/3/2018 11:00,20.4,0,0,256.5,2.27
Southeast,1/3/2018 12:00,20.5,0,0,257.6,2.45
Southeast,1/3/2018 13:00,21.1,0,23.9,260.1,2.54
Southeast,1/3/2018 14:00,24.4,0,160.7,262.3,2.43
Southeast,1/3/2018 15:00,29,0,290.9,263.3,2.72
Southeast,1/3/2018 16:00,33,0,436.2,263,3.17
Southeast,1/3/2018 17:00,35.5,0,529,261.4,3.49
Southeast,1/3/2018 18:00,37.3,0,552.3,260.8,3.68
Southeast,1/3/2018 19:00,38.5,0,502.8,262.6,3.76
Southeast,1/3/2018 20:00,38.4,0,384.2,264.7,3.94
Southeast,1/3/2018 21:00,37.8,0,266.1,262.2,4.13
Southeast,1/3/2018 22:00,35.2,0,101.4,259,3.76
Southeast,1/3/2018 23:00,30.4,0,6.5,252.3,3.38
Southeast,1/5/2018 0:00,22.3,0,0.7,210.3,5.11
Southeast,1/5/2018 1:00,21.1,0,0,209.4,5.05
Southeast,1/5/2018 2:00,20.2,0,0,208.3,4.81
Southeast,1/5/2018 3:00,19.2,0,0,206.6,4.57
Southeast,1/5/2018 4:00,18.2,0,0,205.2,4.27
Southeast,1/5/2018 5:00,17.6,0,0,205.6,3.93
Southeast,1/5/2018 6:00,16.7,0,0,205.9,3.6
Southeast,1/5/2018 7:00,16.2,0,0,206.6,3.34
Southeast,1/5/2018 8:00,15.8,0,0,208.9,2.99
Southeast,1/5/2018 9:00,15.3,0,0,210.5,2.82
Southeast,1/5/2018 10:00,15,0,0,212.4,2.73
Southeast,1/5/2018 11:00,14.9,0,0,215.3,2.64
Southeast,1/5/2018 12:00,14.7,0,0,218.7,2.53
Southeast,1/5/2018 13:00,15.4,0,26,219.2,2.52
Southeast,1/5/2018 14:00,20.2,0,218.6,219.9,2.68
Southeast,1/5/2018 15:00,25.1,0,416,224.5,3.15
Southeast,1/5/2018 16:00,28.7,0,532.3,226.9,3.32
Southeast,1/5/2018 17:00,31.5,0,625.1,230.1,3.51
Southeast,1/5/2018 18:00,33.5,0,635.3,233.5,3.71
Southeast,1/5/2018 19:00,35.1,0,588.8,235.6,3.88
Southeast,1/5/2018 20:00,35.7,0,458.8,237.7,3.97
Southeast,1/5/2018 21:00,35.4,0,277.4,237.8,3.79
Southeast,1/5/2018 22:00,33.1,0,113.5,237.1,3.18
Southeast,1/5/2018 23:00,28.7,0,5.3,234.5,2.67
Southeast,1/6/2018 0:00,26.9,0,1.2,231.7,2.73
Southeast,1/6/2018 1:00,25.5,0,0,231.1,2.82
Southeast,1/6/2018 2:00,24.5,0,0,229.8,2.93
Southeast,1/6/2018 3:00,23.7,0,0,228.8,2.88
Southeast,1/6/2018 4:00,22.9,0,0,228.2,2.85
Southeast,1/6/2018 5:00,21.9,0,0,227.3,2.82
Southeast,1/6/2018 6:00,21.2,0,0,226.1,2.83
Southeast,1/6/2018 7:00,20.6,0,0,225.1,2.77
Southeast,1/6/2018 8:00,20,0,0,224,2.75
Southeast,1/6/2018 9:00,19.5,0,0,222.9,2.77
Southeast,1/6/2018 10:00,18.8,0,0,222,2.81
Southeast,1/6/2018 11:00,18.2,0,0,221.1,2.77
Southeast,1/6/2018 12:00,17.7,0,0,220.4,2.7
Southeast,1/6/2018 13:00,17.9,0,34.1,219.3,2.74
Southeast,1/6/2018 14:00,22.1,0,235.4,220.6,3.09
Southeast,1/6/2018 15:00,26.5,0,390.2,222.8,3.67
Southeast,1/6/2018 16:00,29.8,0,547.5,225.2,3.77
Southeast,1/6/2018 17:00,32.1,0,633.7,226.8,3.76
Southeast,1/6/2018 18:00,34,0,647.5,227.7,3.67
Southeast,1/6/2018 19:00,35.2,0,589.2,229.2,3.54
Southeast,1/6/2018 20:00,35.8,0,464.8,229.7,3.56
Southeast,1/6/2018 21:00,35.3,0,317.9,229.4,3.49
Southeast,1/6/2018 22:00,32.3,0,103.5,228.4,3.08
Southeast,1/6/2018 23:00,27.5,0,1.8,225.3,2.66
Southeast,12/24/2022 0:00,12.1,0,0.1,192.3,6.94
Southeast,12/24/2022 1:00,11.4,0,0,191.3,6.76
Southeast,12/24/2022 2:00,10.6,0,0,190.6,6.64
Southeast,12/24/2022 3:00,9.9,0,0,189.9,6.53
Southeast,12/24/2022 4:00,9.4,0,0,189.2,6.49
Southeast,12/24/2022 5:00,8.7,0,0,188.4,6.4
Southeast,12/24/2022 6:00,8.2,0,0,187.7,6.32
Southeast,12/24/2022 7:00,7.4,0,0,187.2,6.22
Southeast,12/24/2022 8:00,7.1,0,0,188.1,6.04
Southeast,12/24/2022 9:00,6.6,0,0,188.9,5.89
Southeast,12/24/2022 10:00,6.2,0,0,188.6,5.78
Southeast,12/24/2022 11:00,5.9,0,0,188.7,5.66
Southeast,12/24/2022 12:00,5.9,0,0,190,5.6
Southeast,12/24/2022 13:00,6.1,0,43.4,191.3,5.57
Southeast,12/24/2022 14:00,8.6,0,229.8,193.6,6.05
Southeast,12/24/2022 15:00,11.6,0,409.6,196.4,6.18
Southeast,12/24/2022 16:00,14.5,0,543.4,199.9,6.09
Southeast,12/24/2022 17:00,17.5,0,613.5,204.7,6.06
Southeast,12/24/2022 18:00,20.2,0,618.4,207.9,6.2
Southeast,12/24/2022 19:00,22.2,0,552.4,211.9,6.15
Southeast,12/24/2022 20:00,23.4,0,426.9,214.7,6.02
Southeast,12/24/2022 21:00,23.6,0,256.4,216.4,5.82
Southeast,12/24/2022 22:00,22.2,0,64.2,216.5,5.14
Southeast,12/24/2022 23:00,20,0,0.5,216.4,4.29
Southeast,12/25/2022 0:00,19.2,0,0.1,217.5,4.09
Southeast,12/25/2022 1:00,18.7,0,0,217.9,4.06
Southeast,12/25/2022 2:00,18.1,0,0,218.5,4
Southeast,12/25/2022 3:00,17.6,0,0,218.7,3.88
Southeast,12/25/2022 4:00,17.5,0,0,219,3.8
Southeast,12/25/2022 5:00,17.2,0,0,218.4,3.75
Southeast,12/25/2022 6:00,16.8,0,0,218,3.65
Southeast,12/25/2022 7:00,16.5,0,0,217.1,3.64
Southeast,12/25/2022 8:00,15.9,0,0,216.5,3.52
Southeast,12/25/2022 9:00,15.6,0,0,215.8,3.39
Southeast,12/25/2022 10:00,15.4,0,0,214.9,3.32
Southeast,12/25/2022 11:00,14.9,0,0,214.1,3.22
Southeast,12/25/2022 12:00,14.7,0,0,213.1,3.08
Southeast,12/25/2022 13:00,15,0,43.8,212.4,3.06
Southeast,12/25/2022 14:00,19.2,0,234.4,213.8,3.51
Southeast,12/25/2022 15:00,23.8,0,415.6,216,3.81
Southeast,12/25/2022 16:00,27.6,0,549.3,218.6,3.99
Southeast,12/25/2022 17:00,30.6,0,623.3,221.3,4.15
Southeast,12/25/2022 18:00,32.9,0,628.3,223.5,4.24
Southeast,12/25/2022 19:00,34.3,0,566.6,225.7,4.4
Southeast,12/25/2022 20:00,34.7,0,440,227.3,4.42
Southeast,12/25/2022 21:00,34,0,263.6,227.9,4.19
Southeast,12/25/2022 22:00,30.9,0,68.2,227.1,3.3
Southeast,12/25/2022 23:00,27.1,0,1.9,224.3,2.75
